id,display_name,sys_class_name,ci,parent,model_category,model,serial_number,asset_tag,location,stockroom,assigned_to,company,assigned,department,support_group,supported_by,owned_by,managed_by,install_status,substatus,life_cycle_stage,life_cycle_stage_status,purchase_date,order_date,delivery_date,install_date,vendor,justification,lease_id,warranty_expiration,po_number,invoice_number,gl_account,cost,cost_center,checked_in,checked_out,due,due_in,comments,quantity,old_status,old_substatus,active_to,pre_allocated,skip_sync,depreciation,residual,residual_date,depreciation_date,depreciated_amount,salvage_value,retirement_date,request_line,reserved_for,sys_domain,acquisition_method,retired,disposal_reason,beneficiary,resale_price,resold_value,expenditure_type,work_notes,asset_function,sys_id,sys_updated_by,sys_updated_on,sys_created_by,sys_created_on,sys_mod_count,sys_domain_path
348,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,16a9e80d3790200044e0bfc8bcbe5dbf,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,f9084ba00a0a0b910060ba2ce83f882b,NULL,06826bf03710200044e0bfc8bcbe5d8a,31bea3d53790200044e0bfc8bcbe5dec,2021-12-25 08:00:00,221f3db5c6112284009f4becd3039cc9,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-09-02 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d07bddc0a80a647cf932056ed24652,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,14abe08d3790200044e0bfc8bcbe5db2,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:39,6,/
349,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,21a9e40d3790200044e0bfc8bcbe5de2,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,43fd7b593790200044e0bfc8bcbe5d80,NULL,4e826bf03710200044e0bfc8bcbe5d8a,df7d53303710200044e0bfc8bcbe5dac,2023-04-03 07:00:00,a581ab703710200044e0bfc8bcbe5de8,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-03 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d01546c0a80a6403e18b82250c80a1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,14abe08d3790200044e0bfc8bcbe5db7,system,2023-09-15 08:09:08,admin,2022-12-05 08:23:39,6,/
350,SW000014 - Microsoft SQL Server 6.5,alm_license,NULL,NULL,35bf2d4137101000deeabfc8bcbe5dbd,ea7fd6213700200044e0bfc8bcbe5dd2,NULL,SW000014,dbf440100a0a0a65006618f752ee74b5,NULL,NULL,81f95197ac1d55eb35432fd1e068385e,2022-11-06 08:00:00,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-18 07:00:00,0e8b8e650a0a0b3b004f285ffbb1a4fc,NULL,NULL,NULL,NULL,NULL,NULL,99900.0000,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,158326613700200044e0bfc8bcbe5d77,admin,2023-09-14 04:41:29,admin,2022-11-24 20:05:43,13,/
351,P1000323 - Dell Inc. PowerEdge T110 II,alm_hardware,11a9204d3790200044e0bfc8bcbe5d1b,NULL,81feb9c137101000deeabfc8bcbe5dc4,46ca8dd4a9fe198101022eb0dc67b16f,QLW-971-A53953-FQ,P1000323,25b672780a0a0bb30090fae60e51bd31,NULL,8e826bf03710200044e0bfc8bcbe5d46,227cdfb03710200044e0bfc8bcbe5d6b,2023-02-28 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2022-05-21,2022-05-09 07:00:00,2022-06-05 07:00:00,2022-10-05 08:00:00,b7e7d7d8c0a8016900a5d7f291acce5c,NULL,NULL,2025-10-04,PO100010,NULL,NULL,695.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,45151.6900,2023-11-08,2022-10-06 08:00:00,12584.2981,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15a9204d3790200044e0bfc8bcbe5d1a,system,2023-11-08 07:55:07,admin,2022-12-05 08:14:43,18,/
352,P1000425 - Lenovo ThinkStation D20,alm_hardware,11a9e40d3790200044e0bfc8bcbe5dd3,NULL,81feb9c137101000deeabfc8bcbe5dc4,0c43b4bec611227501522de2c6a50cff,KWV-381-X66252-PM,P1000425,2bfc77993790200044e0bfc8bcbe5d2f,NULL,c2826bf03710200044e0bfc8bcbe5d8e,81fdf9ebac1d55eb4cb89f136a082555,2022-05-04 07:00:00,a581ab703710200044e0bfc8bcbe5de8,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2022-02-18,2022-02-07 07:00:00,2022-02-24 07:00:00,2022-03-23 07:00:00,aa0a6df8c611227601cd2ed45989e0ac,NULL,NULL,2025-03-22,PO100009,NULL,NULL,9344.0000,d9d01546c0a80a6403e18b82250c80a1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,523726.5200,2023-11-08,2022-03-24 07:00:00,252510.9949,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15a9e40d3790200044e0bfc8bcbe5dd2,system,2023-11-08 07:55:07,admin,2022-12-05 08:12:32,18,/
353,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,63a9ac0d3790200044e0bfc8bcbe5dd2,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,16826bf03710200044e0bfc8bcbe5db3,81fbfe03ac1d55eb286d832de58ae1fd,2022-09-02 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-06 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5dc2,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
354,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,6aa9ac0d3790200044e0bfc8bcbe5d79,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,96826bf03710200044e0bfc8bcbe5db4,81fbfe03ac1d55eb286d832de58ae1fd,2022-07-18 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-01 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5dc7,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
355,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,94a96c0d3790200044e0bfc8bcbe5dea,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,de826bf03710200044e0bfc8bcbe5db4,81fbfe03ac1d55eb286d832de58ae1fd,2021-09-30 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-05-28 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5dcc,system,2023-09-15 08:09:08,admin,2022-12-05 08:23:43,6,/
356,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,1ca9ec0d3790200044e0bfc8bcbe5d24,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,1a826bf03710200044e0bfc8bcbe5db5,81fbfe03ac1d55eb286d832de58ae1fd,2023-04-20 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-17 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5dd1,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
357,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,bfa96c0d3790200044e0bfc8bcbe5d8b,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,9a826bf03710200044e0bfc8bcbe5db6,81fbfe03ac1d55eb286d832de58ae1fd,2021-02-05 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-12-25 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5dd6,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
358,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,2ca9ac0d3790200044e0bfc8bcbe5d11,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,d2826bf03710200044e0bfc8bcbe5db7,81fbfe03ac1d55eb286d832de58ae1fd,2021-11-05 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-08-13 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5ddb,system,2023-09-15 08:09:08,admin,2022-12-05 08:23:43,6,/
359,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,43a9ac0d3790200044e0bfc8bcbe5d99,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,1e826bf03710200044e0bfc8bcbe5db7,81fbfe03ac1d55eb286d832de58ae1fd,2022-06-08 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-03 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5de0,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
360,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,eca9ac0d3790200044e0bfc8bcbe5d05,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,9e826bf03710200044e0bfc8bcbe5db8,81fbfe03ac1d55eb286d832de58ae1fd,2021-12-15 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-07-29 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5de5,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
361,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,7fa96c0d3790200044e0bfc8bcbe5d8f,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,d6826bf03710200044e0bfc8bcbe5db9,81fbfe03ac1d55eb286d832de58ae1fd,2021-03-10 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-12-28 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5dea,system,2023-09-15 08:09:08,admin,2022-12-05 08:23:43,6,/
362,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,cea9ac0d3790200044e0bfc8bcbe5d61,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,12826bf03710200044e0bfc8bcbe5dba,81fbfe03ac1d55eb286d832de58ae1fd,2022-06-04 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-01-16 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5def,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
363,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,04a96c0d3790200044e0bfc8bcbe5db3,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,92826bf03710200044e0bfc8bcbe5dbb,81fbfe03ac1d55eb286d832de58ae1fd,2021-05-09 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-01-24 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5df4,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
364,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,d9a9ac0d3790200044e0bfc8bcbe5d32,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,da826bf03710200044e0bfc8bcbe5dbb,81fbfe03ac1d55eb286d832de58ae1fd,2022-01-02 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-10-12 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5df9,system,2023-09-15 08:09:08,admin,2022-12-05 08:23:43,6,/
365,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,a7a96c0d3790200044e0bfc8bcbe5d6c,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,30fffb993790200044e0bfc8bcbe5dcc,NULL,16826bf03710200044e0bfc8bcbe5dbc,81fca4cbac1d55eb355b4b6db0e3c80f,2021-01-30 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-11-24 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab248d3790200044e0bfc8bcbe5dfe,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
366,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,d8a9ec0d3790200044e0bfc8bcbe5d28,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,30fffb993790200044e0bfc8bcbe5dcc,NULL,96826bf03710200044e0bfc8bcbe5dbd,81fca4cbac1d55eb355b4b6db0e3c80f,2023-01-19 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-30 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab648d3790200044e0bfc8bcbe5d03,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
367,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,c4a96c0d3790200044e0bfc8bcbe5da7,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,30fffb993790200044e0bfc8bcbe5dcc,NULL,de826bf03710200044e0bfc8bcbe5dbd,81fca4cbac1d55eb355b4b6db0e3c80f,2021-06-21 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-01-16 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab648d3790200044e0bfc8bcbe5d08,system,2023-09-15 08:09:08,admin,2022-12-05 08:23:43,6,/
368,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,c2a9ac0d3790200044e0bfc8bcbe5d52,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,30fffb993790200044e0bfc8bcbe5dcc,NULL,1a826bf03710200044e0bfc8bcbe5dbe,81fca4cbac1d55eb355b4b6db0e3c80f,2022-03-26 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-12-22 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,15ab648d3790200044e0bfc8bcbe5d0d,admin,2023-09-14 04:27:40,admin,2022-12-05 08:23:43,5,/
369,"P1000738 - Apple MacBook Air 13\"",alm_hardware""",12a9280d3790200044e0bfc8bcbe5d12,NULL,81feb9c137101000deeabfc8bcbe5dc4,c402054f1b1310002502fbcd2c0713f7,ATN-720-B61229-IX,P1000738,dbf58f340a0a0a6500642f419a24109d,NULL,c782abf03710200044e0bfc8bcbe5d41,a66b1fb03710200044e0bfc8bcbe5d08,2021-05-04 07:00:00,221db0edc611228401760aec06c9d929,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2020-09-20,2020-09-05 08:00:00,2020-10-01 08:00:00,2020-11-16 08:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2023-11-16,PO100001,NULL,NULL,1599.9900,7fb1cc99c0a80a6d30c04574d14c0acf,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,53865.4200,2023-11-08,2020-11-17 08:00:00,79051.1319,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,16a9280d3790200044e0bfc8bcbe5d11,system,2023-11-08 07:55:07,admin,2022-12-05 08:12:35,18,/
370,"P1000860 - Apple MacBook Pro 17\"",alm_hardware""",12a92c0d3790200044e0bfc8bcbe5dbe,NULL,81feb9c137101000deeabfc8bcbe5dc4,3a018d0f1b1310002502fbcd2c0713f7,AOS-583-H16198-FQ,P1000860,25ab93750a0a0bb30067bd2ef3d4a5c9,NULL,8a826bf03710200044e0bfc8bcbe5d69,31bea3d53790200044e0bfc8bcbe5dec,2022-12-13 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2022-05-21,2022-05-09 07:00:00,2022-05-26 07:00:00,2022-08-07 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2025-08-06,PO100010,NULL,NULL,2499.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,155705.0700,2023-11-08,2022-08-08 07:00:00,51977.5097,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,16a92c0d3790200044e0bfc8bcbe5dbd,system,2023-11-08 07:55:07,admin,2022-12-05 08:14:13,19,/
371,P1000298 - Dell Inc. Precision T5500 Workstation,alm_hardware,12a9604d3790200044e0bfc8bcbe5d6f,NULL,81feb9c137101000deeabfc8bcbe5dc4,46a6ff98a9fe198101c7c6c3b951aa65,URB-682-E41824-DO,P1000298,6a014ca93790200044e0bfc8bcbe5de9,NULL,7d826bf03710200044e0bfc8bcbe5d38,187d13f03710200044e0bfc8bcbe5df2,2022-03-21 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-09-20,2021-09-10 08:00:00,2021-09-26 08:00:00,2021-10-22 08:00:00,b7e7d7d8c0a8016900a5d7f291acce5c,NULL,NULL,2024-10-21,PO100007,NULL,NULL,1329.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,65299.4900,2023-11-08,2021-10-23 08:00:00,45105.0110,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,16a9604d3790200044e0bfc8bcbe5d6e,system,2023-11-08 07:55:07,admin,2022-12-05 08:14:46,18,/
372,"P1000418 - Apple MacBook Pro 17\"",alm_hardware""",12a9e80d3790200044e0bfc8bcbe5dc0,NULL,81feb9c137101000deeabfc8bcbe5dc4,3a018d0f1b1310002502fbcd2c0713f7,XHP-984-R92377-TQ,P1000418,f9084ba00a0a0b910060ba2ce83f882b,NULL,06826bf03710200044e0bfc8bcbe5d8a,31bea3d53790200044e0bfc8bcbe5dec,2021-12-25 08:00:00,221f3db5c6112284009f4becd3039cc9,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-06-21,2021-06-07 07:00:00,2021-07-02 07:00:00,2021-09-02 08:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2024-09-01,PO100006,NULL,NULL,2499.9900,d9d07bddc0a80a647cf932056ed24652,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,117148.4400,2023-11-08,2021-09-03 08:00:00,90534.1397,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,16a9e80d3790200044e0bfc8bcbe5dbf,system,2023-11-08 07:55:07,admin,2022-12-05 08:13:58,19,/
373,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,42a9a80d3790200044e0bfc8bcbe5db6,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,25ab93750a0a0bb30067bd2ef3d4a5c9,NULL,86826bf03710200044e0bfc8bcbe5d70,31bea3d53790200044e0bfc8bcbe5dec,2021-04-27 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-12-14 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,16ab688d3790200044e0bfc8bcbe5dd9,admin,2023-09-14 04:27:40,admin,2022-12-05 08:24:03,6,/
